TIMESTAMP,UNDERLYING_SYMBOL,SEQ_NUM,EXP_DATE,STRIKE,OPTION_TYPE,SIZE,PRICE,BEST_BID_PX,BEST_ASK_PX,UNDERLYING_BID_PX,UNDERLYING_ASK_PX,BID_PX,ASK_PX,BID_SIZE,ASK_SIZE,EXCHANGE
2020-11-24D18:41:44.032000000,CSCO,828,2021-03-17,89.17438,P,57,57.62816,67.04716,34.6304,75.40642,97.25713,73.94293,81.3109,107,23,BOX
2020-11-24D18:41:58.062000000,GOOG,829,2021-03-06,18.2146,C,77,77.2916,3.822994,44.69601,91.45857,1.703097,83.03146,36.47661,28,38,AMEX
2020-11-24D18:42:31.500000000,AMZN,830,2021-03-12,19.06827,P,37,79.24412,45.41758,31.20997,58.14013,8.665922,3.684224,32.11063,108,171,AMEX
2020-11-24D18:43:49.280000000,CSCO,831,2021-03-15,12.35182,P,167,95.41336,95.86411,83.3865,93.69072,54.58581,21.10309,17.19017,69,72,CBOE
2020-11-24D18:45:41.592000000,CSCO,832,2021-03-05,95.05555,P,80,75.588,97.5202,23.15868,76.54862,67.59154,55.38361,79.21275,183,77,ISE
2020-11-24D18:45:44.471000000,GOOG,833,2021-03-14,81.45211,C,74,46.7565,31.06382,84.90646,27.81124,77.77564,77.1512,76.89555,90,51,CBOE
2020-11-24D18:49:25.269000000,AMZN,834,2021-03-23,31.01928,P,190,64.51805,97.80496,3.193731,75.80135,23.31362,88.23758,81.17263,81,89,BOX
2020-11-24D18:49:29.470000000,AAPL,835,2021-03-09,52.84548,C,54,63.18332,43.22003,14.48109,6.051775,79.17455,77.15605,97.70607,197,100,BOX
2020-11-24D18:50:40.125000000,AMZN,836,2021-03-10,16.14311,C,39,14.26185,18.16624,34.76503,65.68238,70.09524,76.0012,4.821983,119,90,AMEX
2020-11-24D18:51:52.807000000,CSCO,837,2021-03-13,93.49964,C,179,45.53254,88.01768,2.149579,81.21747,60.81251,23.62603,11.40376,37,5,AMEX
2020-11-24D18:52:31.273000000,VIX,838,2021-03-14,45.16917,P,24,88.9285,20.81114,45.19667,27.27631,12.34067,42.26746,56.27584,67,142,ISE
2020-11-24D18:53:10.599000000,SPX,839,2021-03-08,7.995204,P,60,13.14707,72.1949,71.84766,78.44963,23.73348,76.34726,15.24539,52,189,CBOE
2020-11-24D18:53:36.523000000,DJX,840,2021-03-07,58.60983,P,98,80.59704,48.34978,56.98565,77.47729,55.07068,52.65454,26.22595,154,55,CBOE
2020-11-24D18:53:47.582000000,AAPL,841,2021-03-18,20.95625,P,91,95.09369,54.87036,36.5036,73.03534,14.53874,90.43448,31.00449,68,13,ISE
2020-11-24D18:54:24.616000000,AMZN,842,2021-03-12,14.57631,C,162,30.20563,82.27748,33.77525,62.3454,7.616653,94.05035,13.99954,26,64,AMEX
2020-11-24D18:55:24.388000000,DJX,843,2021-03-18,42.21775,C,194,93.8936,26.27833,4.341911,49.85733,51.59741,51.16661,24.82386,175,171,AMEX
2020-11-24D18:56:02.815000000,AMZN,844,2021-03-20,9.703895,P,113,63.34901,86.76527,6.120734,82.60912,59.3833,0.4602265,89.31165,7,20,ISE
2020-11-24D18:58:30.790000000,VIX,845,2021-03-20,36.38753,C,97,79.54604,12.59831,63.83144,64.46713,45.53214,8.339265,60.43046,144,167,BOX
2020-11-24D18:58:38.691000000,SPX,846,2021-03-21,63.51521,P,71,56.77248,71.69927,55.66176,21.86906,57.97127,82.09752,64.21654,168,39,ISE
2020-11-24D19:00:32.146000000,DJX,847,2021-03-16,95.82053,P,103,43.41584,10.39635,67.91241,7.600791,62.659,43.62457,1.672449,93,30,ISE
2020-11-24D19:04:02.753000000,DJX,848,2021-03-06,71.83318,C,120,71.93881,63.25627,80.93951,91.63003,61.86467,58.01255,61.8232,176,181,AMEX
2020-11-24D19:05:00.184000000,VIX,849,2021-03-04,21.44021,P,126,84.1851,91.42186,61.87561,37.83495,74.78594,84.66001,17.30725,190,62,CBOE
2020-11-24D19:06:08.253000000,AAPL,850,2021-03-11,60.48559,P,147,48.67756,97.4406,79.9689,43.02619,56.05744,84.39965,39.55959,180,21,BOX
2020-11-24D19:06:10.940000000,AAPL,851,2021-03-06,56.69793,P,48,89.83081,95.22664,81.57056,20.23981,84.33947,9.694808,44.6472,71,69,BOX
2020-11-24D19:06:42.729000000,VIX,852,2021-03-11,68.56287,P,132,53.36094,47.39534,22.50546,49.39365,37.15062,21.72111,28.86324,47,8,BOX
2020-11-24D19:08:55.632000000,GOOG,853,2021-03-19,12.2763,C,21,15.97154,11.47673,40.30959,10.15121,67.13664,4.913287,24.44468,185,104,BOX
2020-11-24D19:09:43.184000000,DJX,854,2021-03-12,58.87546,P,171,75.84541,87.98201,1.405378,68.62908,57.69773,96.74294,7.963316,6,186,BOX
2020-11-24D19:10:12.541000000,SPX,855,2021-03-10,38.74964,P,105,35.27013,63.1918,76.54979,11.65894,21.00783,66.95694,62.30454,24,177,ISE
2020-11-24D19:10:34.797000000,DJX,856,2021-03-13,14.26973,P,88,8.546548,65.95839,32.16324,12.77457,32.00913,34.9069,90.07372,50,104,BOX
2020-11-24D19:15:01.020000000,AAPL,857,2021-03-04,13.80135,C,173,73.5238,23.69972,57.74135,16.5061,28.97919,77.90184,30.27112,145,68,ISE
2020-11-24D19:15:02.534000000,GOOG,858,2021-03-06,82.05497,C,148,74.73095,44.29199,37.17613,96.52605,4.493666,30.51441,16.70155,191,195,AMEX
2020-11-24D19:17:03.796000000,DJX,859,2021-03-07,67.21876,P,190,31.86501,32.74562,54.69646,63.24509,88.02763,79.05891,26.90438,139,41,ISE
2020-11-24D19:17:28.497000000,VIX,860,2021-03-10,29.17814,P,74,56.72433,88.24775,45.20993,45.13645,51.5583,43.39115,34.37262,130,169,BOX
2020-11-24D19:18:53.747000000,CSCO,861,2021-03-10,14.0935,P,32,11.39223,46.97741,52.77222,49.90479,94.4872,25.5366,11.73181,122,37,CBOE
2020-11-24D19:19:33.509000000,CSCO,862,2021-03-20,21.22721,C,37,90.68054,51.14003,16.45662,21.61744,18.96824,49.4636,1.140596,126,25,AMEX
2020-11-24D19:22:29.242000000,AMZN,863,2021-03-07,30.48251,C,26,52.81852,14.93305,13.96284,91.70003,88.71166,8.009268,45.05078,25,134,BOX
2020-11-24D19:23:17.739000000,AAPL,864,2021-03-08,18.88533,P,35,90.82486,59.2354,62.77291,40.612,87.9133,68.72327,55.89781,109,81,CBOE
2020-11-24D19:24:52.091000000,GOOG,865,2021-03-14,50.04453,P,174,78.74836,53.05917,11.39381,9.661602,68.30012,7.883836,0.9030903,1,147,BOX
2020-11-24D19:25:32.556000000,AMZN,866,2021-03-16,96.5491,P,62,69.72684,29.48957,50.50329,55.99545,27.32735,53.94979,69.97109,110,57,ISE
2020-11-24D19:25:51.818000000,GOOG,867,2021-03-19,28.31855,C,39,65.7107,13.78973,15.38945,91.19275,89.11045,44.08943,47.43314,195,51,AMEX
2020-11-24D19:27:25.428000000,VIX,868,2021-03-09,15.27582,P,1,88.93048,95.76981,25.52997,31.8128,15.69376,47.25183,51.07549,193,194,AMEX
2020-11-24D19:27:55.270000000,AMZN,869,2021-03-16,38.66117,C,101,80.94118,82.24545,8.026527,91.65209,29.35236,23.66007,89.54927,182,196,ISE
2020-11-24D19:28:12.322000000,AAPL,870,2021-03-12,17.88202,P,13,30.14092,64.73412,32.14566,97.64581,15.79389,67.07365,75.23255,113,9,AMEX
2020-11-24D19:31:11.014000000,AMZN,871,2021-03-11,93.14423,P,184,16.68166,93.45358,42.16573,10.73557,62.30752,37.26781,99.86873,60,71,BOX
2020-11-24D19:32:07.057000000,GOOG,872,2021-03-08,58.98132,C,156,93.49871,80.27375,1.667493,0.9615629,7.310498,44.5726,34.75008,115,11,AMEX
2020-11-24D19:33:27.663000000,DJX,873,2021-03-17,76.67165,C,145,45.47291,81.42842,23.74268,44.49414,96.4993,19.88046,86.21509,47,93,ISE
2020-11-24D19:33:56.361000000,AAPL,874,2021-03-10,77.45941,P,35,33.62874,20.11725,43.92183,66.06881,42.6746,37.45435,53.28882,67,21,CBOE
2020-11-24D19:34:49.770000000,SPX,875,2021-03-08,95.10999,C,33,94.02066,58.23937,25.0879,74.68668,78.98214,56.40738,62.65239,45,18,BOX
2020-11-24D19:35:17.723000000,CSCO,876,2021-03-09,48.94771,P,21,47.32776,20.1124,65.15843,91.76365,73.33061,37.63121,77.17166,44,151,AMEX
2020-11-24D19:37:07.565000000,GOOG,877,2021-03-05,80.60224,C,29,72.3372,19.51745,43.25097,39.77713,50.36506,64.1883,82.08083,136,26,ISE
2020-11-24D19:41:31.988000000,DJX,878,2021-03-08,84.51879,P,110,9.457896,98.02467,27.95443,53.30902,73.4081,73.42781,61.94124,172,5,AMEX
2020-11-24D19:42:09.892000000,DJX,879,2021-03-15,7.403538,P,169,71.33181,59.77759,59.57942,69.78936,11.14356,52.27362,6.252215,116,188,AMEX
2020-11-24D19:43:41.542000000,VIX,880,2021-03-18,93.64183,C,90,70.17313,25.55771,52.70239,64.17958,5.227294,42.64412,47.60213,180,182,CBOE
2020-11-24D19:44:21.415000000,DJX,881,2021-03-22,42.80025,P,100,33.31129,48.45042,86.10327,53.10696,11.28182,25.83131,76.66556,97,56,AMEX
2020-11-24D19:44:51.150000000,AAPL,882,2021-03-12,3.00828,C,74,74.62865,51.63594,45.47007,37.4062,43.68451,36.21403,45.39865,103,5,BOX
2020-11-24D19:45:55.368000000,CSCO,883,2021-03-11,8.683302,C,199,29.69715,49.08346,16.63539,70.02486,74.47466,98.25863,60.03206,35,147,ISE
2020-11-24D19:46:27.442000000,GOOG,884,2021-03-07,75.83345,C,124,97.74738,76.58833,9.840246,42.38161,38.1172,99.95961,16.3773,115,151,CBOE
2020-11-24D19:46:34.991000000,AAPL,885,2021-03-11,79.87614,C,145,98.86067,69.31326,42.46532,33.2862,69.23913,32.3515,84.72728,1,44,CBOE
2020-11-24D19:52:01.796000000,AMZN,886,2021-03-20,48.42081,C,178,16.7065,77.32294,1.898088,56.38822,91.52184,9.40479,42.96283,142,99,ISE
2020-11-24D19:57:06.278000000,SPX,887,2021-03-17,10.48339,P,111,34.8277,70.451,41.855,1.946478,67.47931,74.41978,33.87218,69,180,ISE
2020-11-24D19:58:54.015000000,AMZN,888,2021-03-09,65.50786,P,177,16.22322,3.350763,33.32978,54.83702,80.66674,88.01145,18.23989,57,48,ISE
2020-11-24D19:59:55.484000000,GOOG,889,2021-03-10,52.95137,C,98,73.07703,60.16906,91.98683,15.07595,64.20252,26.90129,90.43444,68,136,ISE
2020-11-24D20:01:35.174000000,CSCO,890,2021-03-21,84.31354,P,160,50.86713,69.57733,52.34027,63.87959,5.395954,61.77844,74.63588,60,37,AMEX
2020-11-24D20:04:30.447000000,AAPL,891,2021-03-19,76.42545,C,130,32.22597,27.02808,78.75249,65.84097,2.74514,95.64359,43.97227,83,3,BOX
2020-11-24D20:04:55.860000000,VIX,892,2021-03-06,9.703913,P,9,56.07323,33.42886,17.24941,80.49957,85.02599,27.26811,15.33486,166,91,BOX
2020-11-24D20:05:50.379000000,AMZN,893,2021-03-15,55.68469,P,1,80.84402,93.87738,5.521922,14.56331,91.67495,4.536156,91.0789,45,174,ISE
2020-11-24D20:08:08.282000000,VIX,894,2021-03-20,83.53307,C,36,1.352499,44.65443,1.897062,24.52404,73.81642,66.54916,78.10883,153,80,CBOE
2020-11-24D20:08:26.624000000,DJX,895,2021-03-22,52.34621,P,43,25.05666,41.55522,21.01572,33.22816,52.38525,21.36534,33.98945,62,173,AMEX
2020-11-24D20:08:40.161000000,DJX,896,2021-03-11,99.62507,P,120,12.94152,44.63675,82.58212,2.726712,60.81062,36.9925,81.65144,80,135,CBOE
2020-11-24D20:12:23.662000000,VIX,897,2021-03-19,52.61465,C,120,29.18767,91.5272,89.22295,67.39199,89.52961,64.94968,86.31059,179,125,BOX
2020-11-24D20:12:39.829000000,CSCO,898,2021-03-21,36.90088,P,150,21.93684,79.24267,21.21996,15.19388,47.39137,21.76598,33.59056,44,38,BOX
2020-11-24D20:15:10.696000000,CSCO,899,2021-03-21,97.96548,P,102,69.74909,47.03428,90.81348,14.55072,39.03336,71.97774,6.801722,156,45,ISE
2020-11-24D20:16:44.459000000,DJX,900,2021-03-06,69.58554,C,114,23.40624,33.23934,66.05128,79.99296,0.09196887,38.63716,39.28731,193,65,BOX
2020-11-24D20:16:46.877000000,GOOG,901,2021-03-04,30.40087,P,195,15.668,10.29591,80.303,57.43729,6.631797,3.714837,97.70054,2,146,ISE
2020-11-24D20:20:15.515000000,VIX,902,2021-03-15,0.01313207,P,80,33.31509,18.48751,37.76495,38.52334,58.85662,24.26471,11.96364,15,191,BOX
2020-11-24D20:21:59.783000000,VIX,903,2021-03-11,68.43157,P,39,13.11209,15.59109,41.76679,64.74614,58.64174,37.371,11.21822,19,66,ISE
2020-11-24D20:26:32.249000000,VIX,904,2021-03-04,29.021,C,112,51.79064,53.61909,81.77098,20.07083,34.26178,56.32015,78.25696,61,169,AMEX
2020-11-24D20:30:13.361000000,CSCO,905,2021-03-04,4.525107,C,125,26.58175,7.419345,90.69475,0.1122762,11.68827,65.78994,60.72998,154,162,CBOE
2020-11-24D20:30:47.577000000,SPX,906,2021-03-20,72.66674,P,102,95.20088,96.72346,0.2112145,29.26872,21.59166,14.69781,70.79225,92,115,ISE
2020-11-24D20:30:49.047000000,SPX,907,2021-03-14,69.91894,C,4,48.45089,35.03743,35.77256,4.440612,11.16812,80.3267,29.87865,38,141,ISE
2020-11-24D20:36:08.020000000,GOOG,908,2021-03-14,69.96658,P,194,90.92106,45.97021,24.84353,70.24263,78.56034,54.94858,8.399951,65,139,CBOE
2020-11-24D20:38:31.790000000,VIX,909,2021-03-04,17.13436,P,179,86.53826,90.38125,34.92617,90.44677,86.33686,33.64607,98.69115,131,194,ISE
2020-11-24D20:39:25.701000000,AAPL,910,2021-03-04,69.79936,C,21,43.94082,15.92172,87.47836,55.25258,90.81898,76.28797,4.770175,124,20,BOX
2020-11-24D20:39:39.247000000,CSCO,911,2021-03-14,82.2346,C,1,93.84398,35.19162,61.04781,64.98941,28.42472,4.20371,94.0116,76,90,BOX
2020-11-24D20:40:16.301000000,VIX,912,2021-03-13,55.21318,C,25,9.559869,97.82379,9.318953,98.73285,60.76026,96.77397,92.58808,149,194,CBOE
2020-11-24D20:40:40.000000000,DJX,913,2021-03-16,93.69162,C,49,62.94877,22.4704,31.6349,59.7688,14.47678,94.76057,12.19494,6,100,BOX
2020-11-24D20:41:17.539000000,DJX,914,2021-03-13,74.89685,P,56,52.49648,52.04284,1.882015,43.90604,98.0061,41.90365,82.68647,95,107,AMEX
2020-11-24D20:42:06.631000000,DJX,915,2021-03-10,91.95614,P,130,72.6245,39.54629,71.64413,81.30816,80.01175,34.43174,20.14413,74,49,BOX
2020-11-24D20:43:06.609000000,AMZN,916,2021-03-23,47.58429,P,192,73.90481,12.9592,73.58275,99.60605,81.43849,20.19099,17.92222,62,76,BOX
2020-11-24D20:44:13.544000000,CSCO,917,2021-03-20,48.0894,P,160,13.43175,57.87432,10.32144,35.61925,14.84166,39.41885,49.36646,121,38,BOX
2020-11-24D20:45:42.749000000,SPX,918,2021-03-15,94.84003,C,161,64.42351,34.03019,0.2196541,39.8906,91.71434,56.53235,93.45963,128,163,AMEX
2020-11-24D20:46:34.316000000,DJX,919,2021-03-13,47.77176,P,126,46.95113,93.31283,72.48502,95.99434,44.4812,64.3766,97.24505,180,102,BOX
2020-11-24D20:46:45.323000000,GOOG,920,2021-03-21,88.17146,P,39,22.31694,73.21331,54.67388,89.27116,65.98029,22.54789,75.86788,61,101,CBOE
2020-11-24D20:48:00.220000000,AMZN,921,2021-03-19,34.94265,P,160,25.91315,71.27354,75.38445,77.50096,2.887155,53.68609,70.85902,166,39,CBOE
2020-11-24D20:48:44.667000000,AMZN,922,2021-03-07,43.71377,C,159,70.89849,6.139322,64.8071,81.70468,65.35035,93.39438,20.46694,194,54,ISE
2020-11-24D20:52:32.972000000,CSCO,923,2021-03-06,59.61734,C,72,58.95275,78.50993,40.86274,28.80386,38.41461,74.04232,70.21641,11,81,CBOE
2020-11-24D20:56:47.278000000,AAPL,924,2021-03-13,71.84866,C,146,48.7385,21.96216,45.76683,45.35065,64.08496,2.066369,40.51439,100,169,CBOE
2020-11-24D20:57:55.236000000,AAPL,925,2021-03-17,65.12113,P,128,32.00608,56.54556,34.69728,84.31685,37.97517,21.20323,87.28885,96,75,CBOE
2020-11-24D20:58:05.110000000,GOOG,926,2021-03-08,59.37324,P,163,31.80186,5.811346,37.7479,84.95812,17.22808,21.13631,69.33299,44,104,BOX
2020-11-24D20:58:21.711000000,AMZN,927,2021-03-11,58.28943,C,100,63.39353,42.00543,95.52884,55.64073,92.77518,49.87989,16.69223,61,37,BOX
2020-11-24D20:59:18.541000000,SPX,928,2021-03-04,3.792214,C,197,80.41553,63.73914,82.94568,90.0889,7.338603,5.515548,10.47865,32,23,CBOE
2020-11-24D21:00:34.857000000,DJX,929,2021-03-08,12.27194,P,168,10.62138,91.29071,56.88852,90.61439,29.07082,94.66278,78.37938,47,69,ISE
2020-11-24D21:01:05.328000000,SPX,930,2021-03-15,53.10804,C,36,60.4756,46.43527,32.51099,71.5725,75.19068,80.17021,73.13201,162,85,AMEX
2020-11-24D21:01:25.225000000,AMZN,931,2021-03-08,8.124898,P,24,12.1334,70.81964,8.180993,72.35769,86.26444,46.21532,16.69738,54,102,AMEX
2020-11-24D21:02:09.749000000,VIX,932,2021-03-14,57.95524,C,188,51.75298,37.19847,33.51484,12.87739,37.63737,41.47561,81.85131,83,76,AMEX
2020-11-24D21:06:23.789000000,CSCO,933,2021-03-07,21.04623,C,52,15.7735,8.226652,98.62792,86.64101,63.08247,12.18639,66.29397,163,166,BOX
2020-11-24D21:06:27.037000000,DJX,934,2021-03-18,42.41023,C,114,41.61017,28.46623,49.70978,35.81137,76.02445,15.39269,44.47252,164,194,ISE
2020-11-24D21:07:03.409000000,AAPL,935,2021-03-07,21.0407,C,11,59.11296,37.24386,31.28371,40.26371,61.83971,16.73703,13.18015,79,114,CBOE
2020-11-24D21:07:13.605000000,AAPL,936,2021-03-07,64.40991,P,70,55.28915,76.64151,50.31618,16.60518,79.76085,15.94692,40.13373,32,127,ISE
2020-11-24D21:07:35.786000000,CSCO,937,2021-03-09,43.55048,P,119,1.158432,36.99336,44.56259,78.69821,9.76233,96.21188,8.969687,166,34,AMEX
2020-11-24D21:08:08.864000000,VIX,938,2021-03-14,40.34435,P,146,46.54476,96.1318,32.36933,66.32249,1.154547,42.42457,1.896674,125,125,CBOE
2020-11-24D21:12:07.593000000,AAPL,939,2021-03-15,10.71302,C,51,81.5118,64.55594,55.0766,14.4875,51.6324,27.54457,22.95994,166,191,AMEX
2020-11-24D21:14:43.711000000,DJX,940,2021-03-12,22.48428,P,96,3.652489,1.290636,45.05228,96.01612,53.17234,84.76489,5.610301,67,93,CBOE
2020-11-24D21:16:12.659000000,AAPL,941,2021-03-11,10.59437,C,168,35.63097,3.05127,42.73428,21.09462,55.96696,59.51815,76.91075,50,72,BOX
2020-11-24D21:17:34.404000000,CSCO,942,2021-03-23,68.82223,P,134,37.04398,64.75298,49.96018,69.00753,43.94488,28.34043,3.756446,5,22,AMEX
2020-11-24D21:18:08.229000000,VIX,943,2021-03-23,76.00642,P,66,90.94512,25.70082,51.03146,7.565693,89.41919,40.54075,68.93101,120,154,ISE
2020-11-24D21:18:20.807000000,CSCO,944,2021-03-07,88.15515,P,85,26.25594,53.81659,55.0786,20.78523,19.93159,22.64099,77.27508,194,63,BOX
2020-11-24D21:21:39.575000000,SPX,945,2021-03-05,30.35787,C,135,1.911333,46.45082,11.98961,67.83809,80.7,81.26261,65.10715,20,40,AMEX
2020-11-24D21:21:48.072000000,AAPL,946,2021-03-16,31.00139,C,75,40.4048,70.19272,46.14778,97.16468,78.40513,95.30329,54.74218,123,151,AMEX
2020-11-24D21:24:41.818000000,AMZN,947,2021-03-14,3.509626,C,162,87.22192,52.60799,20.96444,71.67232,71.71679,58.78097,53.27206,135,70,AMEX
2020-11-24D21:25:47.055000000,GOOG,948,2021-03-21,60.98839,P,21,87.22214,94.65722,46.00764,99.12645,24.44019,88.15122,24.38646,10,82,AMEX
2020-11-24D21:27:52.299000000,DJX,949,2021-03-04,61.95508,P,32,13.63086,81.09444,36.28825,17.37633,62.90681,51.41094,21.73356,93,147,ISE
2020-11-24D21:33:56.135000000,CSCO,950,2021-03-10,2.045593,C,117,61.67423,30.8033,17.33092,99.06241,81.40481,22.76698,64.48207,44,116,AMEX
2020-11-24D21:34:23.281000000,AAPL,951,2021-03-17,24.64006,C,69,95.85153,98.80239,71.30805,17.51791,64.16717,69.44367,95.22165,183,147,AMEX
2020-11-24D21:34:39.307000000,SPX,952,2021-03-09,13.34239,C,196,55.40832,35.35569,72.04898,45.17572,8.377814,41.83139,59.57263,128,9,ISE
2020-11-24D21:34:49.993000000,GOOG,953,2021-03-23,64.84015,P,157,21.88066,80.46937,17.86369,90.77483,28.29082,68.86983,65.00831,159,182,BOX
2020-11-24D21:34:58.848000000,GOOG,954,2021-03-05,46.88925,P,117,97.36287,69.16336,35.05852,69.30923,50.15419,42.34433,78.09267,132,47,CBOE
2020-11-24D21:35:11.062000000,VIX,955,2021-03-11,66.14356,C,111,79.07634,94.90096,34.81955,16.09532,63.38967,22.37881,98.77119,78,76,ISE
2020-11-24D21:36:14.859000000,GOOG,956,2021-03-07,40.13878,C,42,1.611614,16.06782,44.52469,54.07006,77.94938,36.13311,77.41624,66,189,ISE
2020-11-24D21:37:48.021000000,SPX,957,2021-03-09,8.076905,C,14,13.79803,53.12276,13.37194,5.129163,95.29875,6.569829,28.08991,181,177,ISE
2020-11-24D21:38:49.548000000,SPX,958,2021-03-08,1.923271,P,133,62.09496,74.36962,47.85097,25.2416,87.68025,66.36962,99.36075,86,162,AMEX
2020-11-24D21:39:26.658000000,SPX,959,2021-03-18,81.43007,P,196,65.16531,51.13642,75.54627,40.70773,97.66246,66.1071,79.96513,56,52,BOX
2020-11-24D21:40:23.546000000,SPX,960,2021-03-17,88.73955,P,122,89.76691,61.15372,96.85057,26.01477,29.00708,97.28169,33.48623,176,44,BOX
2020-11-24D21:44:24.918000000,GOOG,961,2021-03-22,38.53138,P,46,93.43112,81.1242,55.51703,60.75779,13.32364,14.28337,67.32746,19,53,BOX
2020-11-24D21:45:57.489000000,DJX,962,2021-03-13,64.455,P,164,4.651573,83.69874,27.56929,56.70722,33.97152,54.5118,6.907124,159,134,BOX
2020-11-24D21:47:12.757000000,AAPL,963,2021-03-13,45.72322,P,87,91.0486,59.00053,94.7129,7.17914,68.18319,6.659119,50.62343,163,119,AMEX
2020-11-24D21:47:31.652000000,VIX,964,2021-03-16,68.51969,P,37,43.87856,4.676506,54.14742,85.65135,53.31139,4.939172,69.2657,92,166,ISE
2020-11-24D21:47:49.664000000,DJX,965,2021-03-23,26.5998,P,112,83.56864,74.18873,26.39828,22.36611,98.63307,47.22026,57.54872,155,196,AMEX
2020-11-24D21:49:43.152000000,AMZN,966,2021-03-09,81.56007,P,123,43.12161,67.40162,27.30467,52.87072,86.51803,73.37002,50.41754,30,122,BOX
2020-11-24D21:49:49.888000000,AAPL,967,2021-03-18,97.5286,P,37,99.88132,93.96758,19.32035,70.23497,14.95909,99.11367,82.45387,29,85,ISE
2020-11-24D21:50:13.043000000,AMZN,968,2021-03-14,61.45599,C,159,24.32844,92.02231,25.16438,35.71488,38.16613,67.05027,10.94154,130,58,CBOE
2020-11-24D21:51:28.274000000,GOOG,969,2021-03-21,76.51782,C,13,4.438392,83.9806,71.79157,77.16645,40.79376,33.67848,7.771106,47,76,BOX
2020-11-24D21:52:36.057000000,GOOG,970,2021-03-06,81.42362,C,123,54.63642,1.038471,58.50723,41.24459,92.27777,67.72936,46.99972,167,17,CBOE
2020-11-24D21:52:45.023000000,SPX,971,2021-03-10,48.76752,C,90,26.74339,6.322139,77.45908,11.70292,30.90183,99.31268,95.48543,141,82,ISE
2020-11-24D21:52:46.493000000,GOOG,972,2021-03-12,16.47544,C,82,76.28784,8.117331,84.86448,33.2239,15.36475,97.19827,8.679034,119,74,BOX
2020-11-24D21:52:59.817000000,AMZN,973,2021-03-23,88.62634,C,35,0.3094582,49.51288,54.33943,26.26282,11.9098,30.45299,58.76964,182,135,BOX
2020-11-24D21:54:35.371000000,DJX,974,2021-03-20,27.53431,P,126,37.8996,3.309108,72.11951,94.99186,90.414,33.53634,44.41528,24,104,ISE
2020-11-24D21:56:56.304000000,SPX,975,2021-03-21,15.95519,C,138,60.74181,25.28087,3.162832,20.07019,81.32185,0.934719,65.34642,112,93,BOX
2020-11-24D21:58:00.944000000,GOOG,976,2021-03-14,40.76462,P,36,42.89748,6.346917,22.6547,17.17345,33.53245,41.97123,92.60992,172,117,BOX
2020-11-24D22:01:06.576000000,DJX,977,2021-03-15,7.954566,C,126,94.70323,24.35538,67.87007,51.90862,60.39909,19.96337,85.76905,14,108,ISE
2020-11-24D22:01:54.013000000,SPX,978,2021-03-09,89.45775,C,82,67.92331,67.05893,82.83331,72.45875,4.546467,38.54848,14.1434,138,156,AMEX
2020-11-24D22:03:02.067000000,AAPL,979,2021-03-17,66.29593,C,179,97.83366,73.55746,66.93068,24.85909,80.10927,2.580274,14.68753,130,184,AMEX
2020-11-24D22:03:07.411000000,VIX,980,2021-03-20,5.172787,C,89,35.80745,48.76151,68.08661,19.72359,38.97205,11.42372,56.3207,64,77,BOX
2020-11-24D22:03:13.809000000,SPX,981,2021-03-21,68.03482,C,97,77.34806,86.39708,18.06084,72.49219,62.1385,88.34266,9.405027,175,149,ISE
2020-11-24D22:06:02.752000000,SPX,982,2021-03-19,65.27684,C,77,54.11309,30.41949,9.741063,47.72797,15.26312,32.38321,87.94027,80,162,AMEX
2020-11-24D22:07:49.709000000,AMZN,983,2021-03-15,11.0629,C,124,19.16671,86.41959,76.60545,96.07903,50.0466,87.46632,38.94724,167,67,AMEX
2020-11-24D22:11:35.804000000,DJX,984,2021-03-22,10.89836,P,181,99.26487,9.815052,24.04209,52.66514,50.91599,8.331372,63.99336,93,22,BOX
2020-11-24D22:12:50.187000000,DJX,985,2021-03-20,88.01353,P,137,21.08638,79.26776,42.59753,96.43751,24.36172,49.12584,53.66248,19,194,ISE
2020-11-24D22:14:28.557000000,DJX,986,2021-03-04,47.48051,C,7,88.78799,3.504241,61.18794,11.85038,17.84195,31.64627,70.61949,107,15,ISE
2020-11-24D22:16:55.977000000,GOOG,987,2021-03-18,9.969338,C,107,9.617733,62.5737,73.74242,36.14924,62.00354,19.20831,51.53749,79,125,AMEX
2020-11-24D22:17:49.269000000,CSCO,988,2021-03-15,54.73454,C,93,3.68529,72.16663,71.08649,64.73381,82.83238,9.667448,94.92513,70,70,BOX
2020-11-24D22:18:02.852000000,DJX,989,2021-03-14,40.11827,C,177,36.10221,56.52366,24.39055,11.03952,63.62097,69.56248,8.689262,71,141,AMEX
2020-11-24D22:18:04.006000000,DJX,990,2021-03-22,11.89816,P,194,11.4099,44.38857,1.013445,8.028923,14.32522,34.43859,53.32582,95,30,CBOE
2020-11-24D22:19:58.926000000,CSCO,991,2021-03-08,53.09593,P,109,99.56055,5.106275,70.14343,80.38076,15.00944,61.43406,72.76497,167,172,AMEX
2020-11-24D22:20:05.478000000,SPX,992,2021-03-07,56.63275,P,80,3.882321,73.62743,21.84975,81.95478,58.97886,51.18502,64.11165,153,18,BOX
2020-11-24D22:21:00.203000000,GOOG,993,2021-03-07,38.75556,P,55,63.75561,8.685184,77.46978,81.70208,76.18501,58.98317,72.73591,25,135,CBOE
